Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,CPI,PCEC,FixAss,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2018-10-01,0.6005798363805754,0.3162502322125209,0.4960833484934848,0.42139086892874444,0.4517496954570174,0.5478480416793643,0.41657471484045955,0.8254635894809992,0.8245544080704973,0.45468355458425286,0.5020080321285179,0.4296831573096206,0.5607235142118863,0.5336225596529284,0.5602536997885834,0.7177033492822967,0.7914572864321607,0.8267326732673267,0.9244990063160512,0.9849869623418236,0.9455821758344097,0.9790660225442833,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.5175846971585569,0.5793650793650794,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.6236323708395188,0.31764350733791563,0.5937109631490638,0.47332738017390347,0.5375860339893878,0.6327080390110786,0.506907310946647,0.8237811345598186,0.8218031021970573,0.31493669799619367,0.5461847389558215,0.35130628126736435,0.5788113695090439,0.5466377440347071,0.5708245243128964,0.7057416267942584,0.7839195979899497,0.8316831683168316,0.9296689045392205,0.987463352395927,0.9455821758344097,0.9790660225442833,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.34901330450987317,0.5820105820105822,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,0.6273813643448168,0.3218233327140999,0.6095853082862824,0.4817719411943558,0.5515409643239506,0.646507229487888,0.5215937887010418,0.8152225595259865,0.8252721400374816,0.33164561060577347,0.5244979919678687,0.3385214007782138,0.6124031007751938,0.5509761388286334,0.562367864693446,0.6411483253588518,0.7110552763819095,0.7673267326732673,0.9350455188971946,0.9899423870123025,0.9455821758344097,0.9806763285024154,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.3677181770869809,0.6005291005291006,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,0.5129368735083883,0.32748931822403865,0.4805035759488453,0.3785533393557045,0.3437597268672164,0.5784794308635385,0.31659090257432626,0.8011777184448264,0.8302962638063719,0.3358649751061992,0.4819277108433726,0.3185102834908312,0.6201550387596898,0.5444685466377439,0.5454545454545454,0.6076555023923446,0.6809045226130652,0.7524752475247525,0.9309683891690751,0.9828923466623444,0.9684422304806586,0.9806763285024154,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.367710785590423,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.48305035780867595,0.3123142299832807,0.3524103078480924,0.31045842695652615,0.2310895710725821,0.46713961891625866,0.19806600179284922,0.8255733148019457,0.8170979704134934,0.46177215154826573,0.44016064257027454,0.420233463035018,0.627906976744186,0.5422993492407808,0.5391120507399576,0.5956937799043064,0.6733668341708543,0.7475247524752475,0.9252874304738102,0.9758316762956455,0.9684422304806586,0.9822866344605474,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4987402542359537,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.46265569848853383,0.3191761099758499,0.26320266753067934,0.2631603289903699,0.15287766674073366,0.38947029863708127,0.11577235225313573,0.8061153578874218,0.8270664699549424,0.5416034092699008,0.4963855421686745,0.4913841022790423,0.6330749354005167,0.5444685466377439,0.5264270613107822,0.5669856459330145,0.6457286432160803,0.7376237623762376,0.9184999074419806,0.9687603756180713,0.9684422304806586,0.9822866344605474,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.6102461835552806,0.6375661375661377,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.5320592592887529,0.31275543377298903,0.23597766836113432,0.24886125366174167,0.12928472712557243,0.36562641494809184,0.09092900730701278,0.809077941552979,0.8276645799274294,0.4997468165955419,0.6224899598393667,0.5136186770428033,0.627906976744186,0.5336225596529284,0.5116279069767441,0.5574162679425838,0.6356783919597989,0.7277227722772277,0.9153510181470405,0.9701231643536546,0.9684422304806586,0.9838969404186795,0.23809523809523808,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.5536100520329739,0.6402116402116403,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.5741030749672154,0.3147640720787665,0.4171733453303677,0.3451472991674621,0.2885854278390892,0.5231629263347554,0.25851292957864386,0.8165026882703632,0.8206467562502493,0.3768776487352557,0.4803212851405537,0.36853807670927974,0.6201550387596898,0.5249457700650758,0.4947145877378435,0.5239234449760766,0.6030150753768844,0.698019801980198,0.9143665499314334,0.971449951628556,0.9684422304806586,0.9838969404186795,0.23809523809523808,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.40498285989435534,0.6322751322751324,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.573628397175619,0.32354751068177595,0.4150099622297798,0.3440390135468065,0.28676760446567445,0.5212393169710241,0.2565947743330982,0.8245126366994623,0.8246341560668289,0.3556118578432116,0.5638554216867498,0.3702056698165695,0.5736434108527132,0.47071583514099774,0.4228329809725158,0.437799043062201,0.5201005025125627,0.6361386138613861,0.9133363913351435,0.9727407371486407,0.9684422304806586,0.9838969404186795,0.23809523809523808,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.40497562210225224,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.5682316585027131,0.3217768902099201,0.3595160487667343,0.3146828349866756,0.2382499517526651,0.4728540511666246,0.2055356469067455,0.8249149628762664,0.8212448662227362,0.44050632220187935,0.5076305220883499,0.4146748193440758,0.5555555555555555,0.4511930585683297,0.4143763213530655,0.437799043062201,0.5175879396984925,0.6361386138613861,0.9126534567702267,0.9735086502639219,0.9684422304806586,0.9838969404186795,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4789903770229635,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.587590744570341,0.31230261935723574,0.4432278394884604,0.3590759921899262,0.31166169462598964,0.5457290955794539,0.2827773578797155,0.8211111517501188,0.8272259659476057,0.3966244930179258,0.4722891566265047,0.34741523068371977,0.5348837209302325,0.4186550976138828,0.3742071881606765,0.3564593301435407,0.4095477386934673,0.5247524752475248,0.9129591025524249,0.9742597174204649,0.9684422304806586,0.9838969404186795,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4418862562771654,0.5634920634920636,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.5816681794091242,0.31631409065576815,0.41752752277685734,0.3454997779316346,0.28923133247209093,0.5233010829798117,0.2591693223161879,0.8307304048864342,0.8262291159934607,0.41991563578260227,0.43694779116465954,0.36798221234018313,0.5142118863049095,0.4099783080260303,0.38054968287526425,0.375598086124402,0.42713567839195976,0.5346534653465347,0.9129425792871665,0.9749939392065383,0.9684422304806586,0.9838969404186795,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4602666248266547,0.5396825396825398,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.49447412826153553,0.32335593535203416,0.31987951940972614,0.2939174806958015,0.20400817736973445,0.43808579903521544,0.16947160118964877,0.8180022676566329,0.8231189441365286,0.46919830074865937,0.5076305220883499,0.44635908838243943,0.44702842377260976,0.3622559652928416,0.34038054968287523,0.3660287081339713,0.4296482412060301,0.5420792079207921,0.9099061218604451,0.9694411911293895,0.9684422304806586,0.9838969404186795,0.25396825396825395,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.5153587985364816,0.48412698412698424,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.5216532677732159,0.3217246423927178,0.43739833140588413,0.3561069428864624,0.3067987046874958,0.5405277404045309,0.27764340821097805,0.8178559672287041,0.8265481079787871,0.43105485958319556,0.4040160642570313,0.3518621456364609,0.4082687338501292,0.34490238611713664,0.33192389006342493,0.3923444976076555,0.45477386934673364,0.5643564356435643,0.9082499152317196,0.9638982974366036,0.9684422304806586,0.9822866344605474,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.4783136359715723,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.4869376883755486,0.31702814415753294,0.2847138271621056,0.2755256035058976,0.1736923326686577,0.40720698536267413,0.13753794564258998,0.8187337697962767,0.8220423461860521,0.42970465063766694,0.5807228915662688,0.4747081712062314,0.40051679586563305,0.3427331887201735,0.3276955602536998,0.40191387559808617,0.4673366834170854,0.5693069306930693,0.9047586278185182,0.9583652575399115,0.9684422304806586,0.9806763285024154,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.47813718804845706,0.4100529100529101,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.3430436464412753,0.32165497863644804,0.1817086579331248,0.5255314148814401,0.28533740080278597,0.15062315464100734,0.3657846353668555,0.8010679931238799,0.8312931137605168,0.4202531880189831,0.5710843373493893,0.4419121734296825,0.3953488372093023,0.3383947939262473,0.32346723044397463,0.3732057416267943,0.4422110552763819,0.5495049504950495,0.8985459962987663,0.9476039827406659,0.9578819746448434,0.9790660225442833,0.24603174603174602,0.0,0.0,0.5,0.6635625789333648,0.645769357994995,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.45967215208634193,0.4100529100529101,5.473045252133244e-05,7.327373736028031e-05,0.0001944201419267036,0.00022504782266231574,0.0,0.0
2020-02-01,0.35641170768752484,0.31661596693293703,0.2384491513329356,0.5548570262626862,0.33448901704525935,0.20047282458365998,0.41725953373813135,0.8192458212940272,0.8288607998724032,0.4043881944547002,0.5405622489959896,0.3963312951639751,0.4082687338501292,0.3275488069414316,0.2980972515856236,0.31578947368421056,0.37688442211055273,0.4876237623762376,0.8929568779285606,0.9368852591866288,0.9578819746448434,0.9758454106280192,0.25396825396825395,0.0,0.0,0.5,0.9448280413547646,0.9419101529502436,0.5583791066242642,0.5539479190545296,0.6170819785249184,0.6368024759779121,0.0,0.0,0.5,0.5,0.5,0.44129177590845026,0.4179894179894181,0.00015921586188023983,0.00021315996322990636,0.0007776805677068144,0.000900191290649263,0.0,0.0
2020-03-01,0.41298756020034355,0.31432286828905814,0.49351687356254925,0.691667296853435,0.5580623847517906,0.4220757824745994,0.6534759705455626,0.6910866464284408,0.7610750029905499,0.2074261953456164,0.33092369477911254,0.18954974986103776,0.09560723514211886,0.0650759219088937,0.06976744186046512,0.1411483253588517,0.21859296482412058,0.3613861386138614,0.8903004012179325,0.9262090862895311,0.9578819746448434,0.9726247987117551,0.25396825396825395,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.5,0.5,0.5,0.2400467983945429,0.171957671957672,0.009737045053113416,0.013036064001278961,0.05434042966851366,0.06290086643411726,0.01282051282051282,0.020850708924103418
2020-04-01,0.14284935377418784,1.0,0.7301521113326874,0.8212680019167772,0.7668872401546927,0.6263275109583603,0.8752119931825154,0.0,0.0,0.0,0.0,0.0,0.02842377260981912,0.0368763557483731,0.03805496828752642,0.09330143540669858,0.1658291457286432,0.31435643564356436,0.8937208145221489,0.8963077174822471,0.9578819746448434,0.9597423510466988,0.9999999999999999,0.0,0.9999999999999999,1.0,0.7085585373113791,0.6931450249863241,0.7981126126948241,0.7960868913249075,0.718447567692137,0.8791125524368371,0.0,0.0,1.0,0.5,1.0,0.0,0.01322751322751323,0.030728661342886286,0.04113987290337193,0.10945853990473413,0.12670192415888376,0.08666666666666667,0.1409507923269391
2020-05-01,0.03699033872296453,0.3683935537804198,0.24416987950390315,0.5588168214324003,0.33997221549419626,0.2049977868882847,0.4234197836432447,0.9532570132767638,0.9226444435583556,0.3242194229510321,0.5028112449799159,0.39077265147304074,0.025839793281653745,0.03253796095444685,0.03382663847780126,0.08133971291866031,0.16834170854271358,0.34158415841584155,0.8914284678370055,0.8666663425893992,0.9578819746448434,0.9694041867954911,0.7698412698412698,0.0,0.0,0.0,0.6691776283578194,0.6516813714571373,0.4922718829489947,0.487177380956837,0.6119216076637101,0.5715549347988276,0.0,0.0,0.5,0.5,0.5,0.3494770743042203,0.01322751322751323,0.027653805010324155,0.037016559864643424,0.046758044133372215,0.054124001350286936,0.011282051282051283,0.01834862385321101
2020-06-01,0.0,0.579933355006502,0.05353001701762916,0.45341842155532563,0.17121724323415974,0.04094069109346565,0.2438268548318805,1.0,1.0,0.5643881852256611,0.5678714859437743,0.5447470817120624,0.033591731266149866,0.03904555314533622,0.03805496828752642,0.08133971291866031,0.18341708542713567,0.3688118811881188,0.8868831789778634,0.8372849619051216,0.9578819746448434,0.9677938808373591,0.6349206349206349,0.0,0.0,0.5,0.7768862636591667,0.7650712308315334,0.4932872258076922,0.48647532299090335,0.6752307421180873,0.552415478120363,0.0,0.0,0.5,0.5,0.5,0.6262266473403731,0.021164021164021166,0.09860934895638979,0.13200596847897045,0.14610673665791776,0.16912343873073027,0.0,0.0
2020-07-01,0.9865547473521306,0.0,0.10140826614425702,0.47793402426915155,0.2125711166667385,0.08311909893696096,0.28703975413061306,0.866683735049925,0.8755532517245505,0.5733333579441133,0.6819277108433703,0.5075041689827724,0.02842377260981912,0.03036876355748373,0.03171247357293869,0.06698564593301437,0.1557788944723618,0.32425742574257427,0.888371260027145,0.8565559077719734,0.9578819746448434,0.9726247987117551,0.5714285714285714,0.0,0.0,0.5,0.7230806239008469,0.7084354352242508,0.7011702767235103,0.6976414199102567,0.6853126157364269,0.7573071642003256,0.0,0.0,0.5,0.5,0.5,0.6250283659650168,0.02380952380952381,0.2289822623578874,0.3064973821292016,0.3609409934869252,0.41712613930460224,0.0835897435897436,0.13511259382819016
2020-08-01,0.9822968940276955,0.3041171279955415,0.094077613201754,0.47221584943501704,0.20520610843727,0.07764238519490835,0.27852286478045135,0.9368713653487436,0.8871565851907971,0.5245569828782825,0.668273092369478,0.5147304057809886,0.020671834625322995,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.16331658291457285,0.33663366336633666,0.8897530672322304,0.8758627818600448,0.9578819746448434,0.9726247987117551,0.49206349206349204,0.0,0.0,0.5,0.6526458940031847,0.6342817257488034,0.6161745484125154,0.6135102411080816,0.6157828778801564,0.6959161018737633,0.0,0.0,0.5,0.5,0.5,0.5873960731482306,0.02645502645502646,0.21564793392541734,0.2886585577063988,0.3231262758821814,0.37357938561944415,0.09230769230769231,0.14845704753961633
2020-09-01,1.0,0.2635844324725989,0.18815061990809584,0.5232783589509359,0.28798156159305255,0.15907102345963858,0.3662282288958927,0.8272191946161442,0.856294110610471,0.452489465047775,0.5397590361445801,0.43857698721511873,0.02325581395348837,0.02603036876355748,0.02748414376321353,0.06459330143540672,0.1708542713567839,0.35148514851485146,0.8922265657056737,0.8952055838752015,0.9578819746448434,0.9774557165861514,0.4603174603174603,0.0,0.0,0.5,0.6969335394966765,0.6644960795723165,0.5529865591718109,0.5465703451453252,0.6319630878960715,0.6237805842538076,0.0,0.0,0.5,0.5,0.5,0.49569920275255175,0.02380952380952381,0.30262954946886583,0.34282783336219874,0.34402644113930203,0.3787554855406774,0.12205128205128205,0.1884904086738949
2020-10-01,0.6109090818561327,0.2361659390674345,0.30134373891357974,0.5861649861898062,0.3883413606328135,0.2563277216759796,0.4731581584939589,0.8932372627189934,0.8466446030543483,0.3768776487352557,0.4120481927710803,0.34574763757643,0.02325581395348837,0.023861171366594356,0.02748414376321353,0.08133971291866031,0.1984924623115578,0.3886138613861386,0.8921253106840166,0.9039438614826885,0.9578819746448434,0.9774557165861514,0.4285714285714286,0.0,0.0,0.5,0.6843447293819058,0.6655659127302463,0.6222904360475096,0.6097513246896892,0.6305174615218635,0.6688143299043209,0.0,0.0,0.5,0.5,0.5,0.42280759607215784,0.02380952380952381,0.38349130532129266,0.41305737999760195,0.5090891416350734,0.5503544503206932,0.25025641025641027,0.34862385321100914
2020-11-01,0.6134012758438209,0.23596275311164777,0.3128459312876731,0.5925259039333781,0.3985240509258739,0.26622518238355264,0.48399552160723674,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.8921380549594684,0.912601844520446,0.9578819746448434,0.9790660225442833,0.4206349206349206,0.0,0.0,0.5,0.7282192484559871,0.7093621447887588,0.6297198319040878,0.6209175163035385,0.6621071337065098,0.6690263319462901,0.0,0.0,0.5,0.5,0.0,0.4409370211617871,0.02380952380952381,0.8229967410503272,0.8478504149958035,0.8160785457373384,0.8529312478901766,0.6856410256410257,0.8682235195996664
2020-12-01,0.5446583102855539,0.3041984023778562,0.0,0.41356219290915985,0.11843523112411153,0.0,0.18347190555145793,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.888422003883436,0.9211795329884743,0.9578819746448434,0.9806763285024154,0.4126984126984127,0.0,0.0,0.5,0.6807180417572812,0.6609728580196015,0.6192342955185137,0.6033732231347504,0.630380076144473,0.7062010559008971,0.0,0.006998407832513486,0.0,1.0,0.5,0.5495487592131025,0.02380952380952381,1.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,0.7571674141916253,0.34502716886494517,0.8561995328494385,0.9834270591322318,0.7610815724087545,0.7473145961575339,0.9697019996870647,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.9021567533504034,0.9355309103431417,0.9580752571975788,0.9790660225442833,0.3968253968253968,0.0,0.0,0.5,0.6438304886169749,0.6213840345063139,0.5631735683986576,0.5540474961775097,0.620547964885695,0.6766889753562076,0.0,0.06576008174710676,0.5,0.5,0.5,0.4948721177414006,0.02380952380952381,0.842799213871682,0.8061709809355059,0.8305628463108777,0.811860020254304,0.6928205128205128,0.7264386989157631
2021-02-01,0.7639916779113678,0.24558796210291656,0.8893625637882828,1.0,0.7906220470510007,0.7763404644889121,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9163896132858623,0.9499932116577791,0.9580752571975788,0.9806763285024154,0.38095238095238093,0.0,0.0,0.5,0.5604783228094231,0.5346232869004424,0.4416967640862627,0.4413318033634216,0.554947214986266,0.6159014536858741,0.0,0.16445664314060976,0.5,0.5,0.5,0.584590629890118,0.021164021164021166,0.27376172351170486,0.23591478930469886,0.3137941090696996,0.31124113874198267,0.12102564102564102,0.0817347789824854
2021-03-01,0.7188648886541134,0.3071242801411852,0.6884391272266666,0.8800119211266126,0.6104563665425984,0.6070410664564936,0.8037325362362308,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9282847066273553,0.9645664372265206,0.9580752571975788,0.9806763285024154,0.373015873015873,0.0,0.0,0.5,0.582663726422141,0.5657831014459622,0.4261136791351916,0.42763221624405046,0.5619432220201885,0.5777306400409903,0.9999999999999999,0.2897923053159383,0.5,0.5,0.5,0.6910615114445794,0.018518518518518524,0.09781824514267234,0.09335740264584805,0.16836784290852533,0.17508720603128164,0.0056410256410256415,0.003336113427856547
2021-04-01,0.7755848412278501,0.2900566598550994,0.728167470001562,0.8994250807443558,0.6458182022153103,0.641960849221669,0.8397427073016246,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9366407553685108,0.972204881357867,0.9580752571975788,0.9806763285024154,0.3571428571428571,1.0,0.0,0.5,0.6380635461821208,0.620070598156466,0.45651034652962846,0.4582029306930548,0.5866414930489527,0.7796611803746676,0.5827470914887621,0.4025569734559539,0.5,0.5,0.5,0.6891301927519788,0.018518518518518524,0.07168196631589423,0.07166171513835415,0.1377466705550695,0.14673118037582986,0.0,0.0
2021-05-01,0.777286225324628,0.2736218186884637,0.7410281303239109,0.9035067468976616,0.6571314693799841,0.6540027603438787,0.8499706668492684,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9451791392086663,0.9798722094860023,0.9580752571975788,0.9806763285024154,0.34920634920634924,0.0,0.0,0.5,0.6208735310566794,0.6069658278415154,0.48677207626303437,0.4912937085010689,0.57786343504895,0.48906103675501406,0.1901236981625668,0.44428007889546345,0.5,0.5,0.5,0.7224845636119432,0.015873015873015876,0.04692389979351693,0.04933320899002145,0.09584912996986487,0.10543490491729493,0.0,0.0
2021-06-01,0.7664576810953123,0.3151820546163849,0.6982312782067435,0.8745355208663765,0.618548535392391,0.6190853726642631,0.805950776676278,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.953216915989976,0.9875684213167921,0.9580752571975788,0.9790660225442833,0.3333333333333333,0.0,0.0,0.5,0.6796654749236333,0.6538567320039255,0.5897045909699489,0.5703132256499808,0.6247034945805819,0.44965163166321387,0.21090198330234294,0.4905539317031439,0.5,0.5,0.5,0.8075627442522592,0.021164021164021166,0.05473045252133244,0.053323297051731264,0.1109166909691844,0.11522448520310566,0.0,0.0
2021-07-01,0.6269496735479816,0.0935816459223481,0.7689073424342068,0.9135398840032349,0.6817282847915584,0.6797101615254335,0.8729115177867665,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9576769231186183,0.9851520685030609,0.9580752571975788,0.9758454106280192,0.3095238095238095,0.0,0.0,0.5,0.8028998230263181,0.7922695644530828,0.6164180096246924,0.6129901615723289,0.7077295028938067,0.6368024759779121,0.0832322261962292,0.519515933556712,0.5,0.5,0.5,0.5956190359923629,0.02645502645502646,0.289270343557977,0.2842155047228255,0.38913191406629727,0.4040733655901879,0.07948717948717948,0.11926605504587155
2021-08-01,0.6371250140652097,0.2873339680475571,0.8122179668606819,0.9369082878811918,0.7204126940522178,0.7170400815582536,0.9135991444167382,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9626432269588064,0.9827384720226691,0.9580752571975788,0.9742351046698872,0.2777777777777778,0.0,0.0,0.5,0.7458423610207487,0.7326812739815084,0.7473605696827362,0.741450575247161,0.6859608641604918,0.7748616111085459,0.1504135403855255,0.5749269266414772,0.5,0.5,0.5,0.5427262590877289,0.02380952380952381,0.719471602358385,0.6897923022608279,0.745504034217945,0.7577360189040171,0.3953846153846154,0.5446205170975813
2021-09-01,0.6509305797364952,0.26771781534460337,0.8720318441616333,0.9709681379295814,0.7739461912439037,0.7679957106845451,0.9709499756053737,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.968317714674435,0.9803276312873476,0.9580752571975788,0.9710144927536231,0.25396825396825395,0.0,0.0,0.5,0.6515307377161511,0.627604782835224,0.6304248224966325,0.6177549285824243,0.6084383906869614,0.7789721279275349,0.1592160404200942,0.6233751574344716,0.5,0.5,0.5,0.5767632515266891,0.021164021164021166,0.5704654576212156,0.5198838278200397,0.5191017789442987,0.5285248115224486,0.17897435897435898,0.2335279399499583
2021-10-01,0.7756113543563204,0.301719533717258,0.6614908933027672,0.8395431125966977,0.5848105167675244,0.5924997642238721,0.7615939424643428,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9789304136266783,0.9868793420998752,0.9580752571975788,0.9694041867954911,0.23015873015873015,0.0,0.0,0.5,0.6031713152169802,0.5724634582733645,0.5340198601922298,0.5344523255997213,0.5738805141102578,0.6867643967320619,0.10252730307233707,0.6758216297141226,0.5,0.0,0.5,0.7990698928757045,0.021164021164021166,0.27298057068935494,0.22692210335593718,0.2680081656459609,0.2705074828401035,0.07384615384615384,0.07589658048373644
2021-11-01,0.7657012932922855,0.3031244194686977,0.6244231509663474,0.8130826593284205,0.5513094598683077,0.5627147815606622,0.7225796408803389,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9891287155650443,0.9934367982393811,0.9580752571975788,0.9694041867954911,0.22222222222222218,0.0,0.0,0.5,0.6422399633070706,0.6270294817202273,0.4941467559103579,0.4698470120880143,0.600483675024267,0.5932834891595301,0.05667192542879165,0.7324208074903162,0.5,0.5,0.5,0.7105957309412743,0.021164021164021166,0.23052964151553598,0.19356256911045683,0.16788179255370855,0.1578710475976145,0.019487179487179488,0.02335279399499583
