Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5
2016-02-01,327887.5199369762,70258.0,220106.99779805404,25758.008691553143,41876.69101076431,152472.28195243503,67634.69970231756,150939.0,143410.0,104.1669227,105.369,103.242
2016-03-01,326967.84917037905,64980.0,220203.9021656149,25795.33924102009,41798.49440960176,152610.0443559687,67593.83365062185,151218.0,143666.0,104.4934648,105.521,103.481
2016-04-01,326870.7319187463,45809.0,220081.8058940052,25806.87002558845,41679.26824178333,152595.63552071023,67486.13826737169,151074.0,143856.0,104.8937422,105.786,103.823
2016-05-01,327365.09035652113,35055.0,220358.2202474268,25865.00700475422,41635.97077558815,152857.20239411888,67500.97778034247,151132.0,143901.0,105.141721,105.948,103.977
2016-06-01,327719.5104391649,32416.0,220540.6287497001,25912.023038156945,41575.2339812815,153053.32373410126,67487.25701943846,151223.0,144152.0,105.4335899,106.077,104.175
2016-07-01,329493.3696674279,32215.0,221050.61825532344,25997.46844754908,41576.47111503454,153476.62272032374,67573.93956258352,151554.0,144515.0,105.380483,106.257,104.218
2016-08-01,330907.1224634488,30300.0,221320.31604294849,26054.604914378397,41532.69332720151,153732.95392850038,67587.29824157999,151779.0,144664.0,105.5753549,106.456,104.374
2016-09-01,332237.1957343025,26415.0,221536.22495337384,26105.32733967768,41479.125818946966,153951.70006216824,67584.45315862464,151761.0,144961.0,105.8523012,106.579,104.555
2016-10-01,332061.66218133434,26713.0,221645.5760629597,26143.393837599204,41405.97662537619,154096.12607282176,67549.3704629753,151793.0,145069.0,106.10028,106.737,104.786
2016-11-01,332491.621035494,35408.0,222158.49757375743,26228.996940962454,41408.46100522132,154520.95218107436,67637.45794618387,151954.0,145189.0,106.2253667,106.789,104.826
2016-12-01,332442.55691935593,60810.0,222350.8574802175,26276.69805840959,41351.40024948341,154722.66394964626,67628.098307893,152157.0,145408.0,106.493535,106.929,105.017
2017-01-01,332411.2654320991,66782.0,222353.2053228095,26323.8163453754,41318.59852509611,154710.70348866595,67642.4148704716,152152.0,145639.0,106.9240965,107.205,105.408
2017-02-01,333101.196678349,64523.0,222837.86429225447,26427.788828897133,41375.59597107768,155034.40055571377,67803.38479997471,152480.0,145845.0,107.09439,107.414,105.57
2017-03-01,334484.9874895746,60343.0,223786.67829251647,26586.76264311168,41518.80828720903,155681.0362802335,68105.57093032073,153065.0,145975.0,107.0443553,107.364,105.512
2017-04-01,333517.77248196874,44846.0,224120.20224945812,26672.56140616328,41547.92076461388,155899.65703333807,68220.48217077725,153255.0,146172.0,107.1764644,107.62,105.744
2017-05-01,333378.9911143907,32004.0,225008.54506813956,26824.30110171472,41679.94936022353,156504.23942587266,68504.25046193815,153069.0,146389.0,107.0935122,107.719,105.714
2017-06-01,332827.5764305628,29934.0,225617.72905542693,26942.730236733925,41760.28918395313,156914.66238245997,68703.01942068707,153318.0,146588.0,107.1632974,107.876,105.815
2017-07-01,332636.72896077833,28961.0,226383.91816733152,27079.85330335151,41869.72877811578,157434.29671900853,68949.58208146738,153569.0,146772.0,107.1984094,107.941,105.842
2017-08-01,331744.06731201214,28229.0,226670.1227539357,27159.44187332501,41890.479736332,157620.1697253042,69049.92160965691,153503.0,146907.0,107.610976,108.074,106.093
2017-09-01,330398.90694988304,24696.0,226641.68802997435,27201.05454921073,41853.27868082748,157587.33132377383,69054.33323003822,154286.0,146999.0,108.1604796,108.215,106.491
2017-10-01,331746.05555972265,25020.0,227125.5594729081,27303.91881079186,41910.85002375413,157910.77501062656,69214.76883454609,153609.0,147147.0,108.2443097,108.499,106.648
2017-11-01,333026.88197207305,36246.0,227565.39511662343,27401.349559248025,41960.394726577775,158203.64302987786,69361.74428582571,153805.0,147377.0,108.5331063,108.582,106.825
2017-12-01,334372.219106375,54204.0,228050.6636754533,27504.11291830249,42018.41465694522,158528.13610020562,69522.5275752477,153904.0,147521.0,108.7617735,108.742,106.98
2018-01-01,335830.9271436821,62751.0,228139.2236855992,27532.390417466144,42022.49554466823,158584.34548536726,69554.87820023221,154425.0,147670.0,109.1734623,109.08,107.362
2018-02-01,337652.218350755,62360.0,228479.5044521877,27590.940766550524,42073.01587301584,158815.56329849013,69663.94115369728,155197.0,148058.0,109.4789372,109.311,107.625
2018-03-01,339814.2460821881,58589.0,229053.7869860916,27677.681694610164,42166.67285227831,159209.45563524682,69844.33135084479,155214.0,148281.0,109.541261,109.562,107.777
2018-04-01,340651.6773468654,50770.0,229500.9939375977,27749.00914916472,42236.976948055984,159515.0387080046,69985.95522959338,155312.0,148426.0,109.7892399,109.75,107.988
2018-05-01,341504.780038142,31610.0,229959.20869803685,27821.60121264777,42309.35303885954,159828.29295795475,70130.9157400818,155652.0,148755.0,110.067064,109.956,108.193
2018-06-01,342610.6705318648,27175.0,230587.9963440642,27914.77792036338,42413.14844391924,160260.11614058737,70327.88020347683,155762.0,148966.0,110.2158513,110.073,108.317
2018-07-01,343593.9013254379,26132.0,231266.52954179968,28013.94154053331,42526.11829018207,160726.5235156848,70540.00602611517,156146.0,149022.0,110.305826,110.219,108.417
2018-08-01,344622.95625887084,24447.0,231975.87755678885,28116.808906748265,42644.77459708881,161214.35549575122,70761.52206103732,155504.0,149272.0,110.4927976,110.246,108.502
2018-09-01,345170.4096084165,22095.0,232360.99615589768,28180.32794423293,42703.86157553017,161476.87560926264,70884.12054663504,156015.0,149361.0,110.707859,110.476,108.738
2018-10-01,345115.5851786567,23811.0,232851.28468779425,28256.536667768352,42782.32223079093,161812.50229517827,71038.78239261622,156391.0,149526.0,110.9812941,110.626,108.924
2018-11-01,345507.4378951812,33609.0,233641.8308570942,28369.146270957797,42915.97457380842,162356.79413411155,71285.0367229824,156721.0,149622.0,110.8913194,110.831,108.969
2018-12-01,345971.9609876045,50989.0,234481.1956950574,28487.673294125205,43058.60116890386,162935.01298272336,71546.18271233405,156817.0,149805.0,110.844796,111.009,108.991
2019-01-01,345641.31269289204,60264.0,234925.64944896623,28554.89384610211,43098.474907549295,163272.3648109234,71653.28463804288,156529.0,150114.0,110.809245,111.134,108.977
2019-02-01,344731.61331305496,60858.0,234975.5831638356,28574.1422803706,43066.030821102,163335.4864126949,71640.09675114066,156908.0,150092.0,111.1011139,111.207,109.146
2019-03-01,343422.6035470519,57583.0,234750.4865546449,28559.88962290873,42983.35663313323,163207.30882742614,71543.17772721873,156755.0,150320.0,111.6005829,111.35,109.443
2019-04-01,343834.7907937083,46291.0,234441.1550373474,28535.31305034313,42885.498269265794,163020.40444525413,71420.75059209327,156683.0,150563.0,111.9912044,111.65,109.78
2019-05-01,345062.3240120403,27649.0,234689.9805199534,28578.62413826582,42889.89677395864,163221.51270754443,71468.46781240897,156814.0,150630.0,112.0623063,111.773,109.856
2019-06-01,346278.710146905,26067.0,234932.05075726565,28621.0942829854,42893.11866102697,163417.88329467413,71514.16746259153,157164.0,150797.0,112.0781068,112.0,109.935
2019-07-01,347868.397308966,26645.0,235002.8838992134,28642.675047383786,42865.165222446274,163495.0814758297,71507.80242338365,157525.0,150879.0,112.3146742,112.157,110.094
2019-08-01,349837.43749924365,24026.0,235331.7836777685,28695.686388455037,42884.35695347401,163751.77060254966,71580.01307521883,157782.0,151111.0,112.4371275,112.27,110.132
2019-09-01,351687.00717740256,22222.0,235581.33784605336,28739.009318827302,42889.13136189171,163953.2198499188,71628.11799613455,158302.0,151318.0,112.6201491,112.339,110.207
2019-10-01,352250.4369560689,22463.0,235529.4186899468,28745.521011625024,42839.12771795731,163944.78505383842,71584.63363610841,158474.0,151447.0,112.9313296,112.496,110.423
2019-11-01,353354.60626963223,38182.0,235840.07730675573,28796.253549261157,42855.16751305797,164188.66378803106,71651.41351872472,158642.0,151662.0,113.1433186,112.524,110.469
2019-12-01,353750.45152434614,53495.0,235679.1829215431,28789.372922988005,42785.63430140152,164104.17569715358,71575.00722438954,158834.0,151764.0,113.3517964,112.772,110.736
2020-01-01,351659.66613787133,61532.0,234362.6138712621,28863.187734352465,42721.44054658206,162777.98559032756,71584.62828093453,158543.0,152098.0,113.5356958,113.008,110.944
2020-02-01,349834.7888718826,62027.0,233223.0275201828,28958.08949311245,42688.97992257135,161575.95810449898,71647.0694156838,158749.0,152371.0,113.6783385,113.206,111.07
2020-03-01,349182.21684833616,66472.0,232865.06081715156,29150.296867104604,42799.77712408865,160914.98682595827,71950.07399119325,155451.0,150944.0,113.3087842,113.143,110.824
2020-04-01,341846.7181315412,410848.0,233224.71886329728,29434.12828723569,43043.805618803126,160746.78495725847,72477.93390603882,133258.0,130430.0,112.3998209,112.668,110.237
2020-05-01,332302.1878275471,411819.0,232100.16190467592,29531.662030030904,43014.66657000716,159553.83330463787,72546.32860003808,137128.0,133055.0,112.3339858,112.819,110.353
2020-06-01,321970.3646181352,346688.0,230400.24018926197,29554.882343380348,42878.07234572807,157967.28550015352,72432.95468910842,142276.0,137620.0,112.8927063,113.051,110.746
2020-07-01,329122.4911168729,301117.0,228850.30280658763,29595.780214635557,42768.2269158744,156486.2956760777,72364.00713050994,143779.0,139064.0,113.4746886,113.425,111.072
2020-08-01,336193.5236795891,229732.0,227282.91341668868,29632.980585400008,42654.046727881454,154995.88610340722,72287.02731328146,147201.0,140799.0,113.9298286,113.782,111.411
2020-09-01,343642.9448182559,190484.0,226002.101009739,29706.37380950248,42592.77593111913,153702.9512691174,72299.14974062161,147625.0,141760.0,114.197558,113.979,111.613
2020-10-01,345657.2143403079,115938.0,225062.05514951723,29824.045213528232,42595.34429635999,152642.665639629,72419.38950988823,149854.0,142479.0,114.2686599,114.017,111.648
2020-11-01,347723.15058597334,112176.0,224156.71884608292,29946.20117135028,42604.39614564863,151606.12152908405,72550.59731699892,149928.0,142743.0,114.4306142,114.048,111.666
2020-12-01,348334.9977708426,133152.0,222324.0303165403,29943.37940258582,42436.379848417295,149944.2710655372,72379.75925100311,149961.0,142475.0,114.8006074,114.422,112.15
2021-01-01,349315.0534864651,124553.0,223663.47494737216,30234.848955881444,42718.283399802815,150710.34259168792,72953.13235568425,149871.0,142969.0,115.0797482,114.782,112.583
2021-02-01,350458.1522236285,116864.0,225102.20341533804,30538.947070227776,43018.96229672188,151544.2940483884,73557.90936694965,150205.0,143544.0,115.5827284,114.975,112.961
2021-03-01,350687.0423824275,98756.0,225947.224373416,30761.493241340468,43205.94110813856,151979.79002393692,73967.43434947902,150751.0,144328.0,116.3209593,115.457,113.632
2021-04-01,352789.9356314597,85881.0,226911.36049300584,30999.05460529771,43415.41343510916,152496.89245259896,74414.46804040688,151171.0,144614.0,117.0666515,116.186,114.238
2021-05-01,354947.90351190395,70475.0,227914.93568137675,31240.909605553086,43632.17324658811,153041.85282923558,74873.08285214119,151482.0,145096.0,117.8882735,116.787,114.819
2021-06-01,356904.7619047619,62655.0,228793.41405532748,31464.515234977225,43824.72414211229,153504.174678238,75289.2393770895,151684.0,145789.0,118.9223234,117.349,115.458
2021-07-01,356240.6094988472,56943.0,229882.0116220923,31715.9829634611,44057.27846464228,154108.75019398893,75773.26142810339,152782.0,146558.0,119.4617323,117.811,115.986
2021-08-01,355796.23395509174,53062.0,231099.58434955857,31984.38734498987,44314.34852804782,154800.8484765209,76298.73587303769,153211.0,147221.0,119.860254,118.199,116.444
2021-09-01,355641.3088144648,51547.0,232494.5637285117,32276.64201082117,44605.27104307924,155612.65067461133,76881.91305390043,153867.0,147778.0,120.3527006,118.446,116.808
2021-10-01,356688.4861691596,42949.0,233269.690753241,32481.97550200461,44777.06653955175,156010.64871168463,77259.04204155636,154395.0,148559.0,121.3955285,118.929,117.479
2021-11-01,357572.44782853895,48470.0,233937.01353637903,32671.150592216585,44927.89763113368,156337.96531302878,77599.04822335026,155535.0,149173.0,122.2443623,119.543,118.2
2021-12-01,358686.98513139406,59932.0,234754.1673328229,32880.15078971062,45107.24413291709,156766.77241019515,77987.39492262772,156081.0,149742.0,122.9474811,120.193,118.841
2022-01-01,358706.4147742653,68538.0,235135.88601785147,32867.43841498632,45272.38586299936,156996.06173986557,78139.82427798567,157122.0,150106.0,123.7405746,120.761,119.469
2022-02-01,358483.8600520336,63467.0,235354.87637781704,32832.714806370546,45405.176765575474,157116.98480587127,78237.89157194602,157590.0,151010.0,124.7276622,121.205,120.178
2022-03-01,356982.303146199,57142.0,234728.59191731032,32681.069229564542,45373.513241730616,156674.00944601514,78054.58247129517,158328.0,151424.0,126.2752258,121.651,121.321
2022-04-01,359419.9715373921,43813.0,235849.2030195594,32773.376767601985,45678.509634236325,157397.31661772085,78451.8864018383,157982.0,151678.0,126.6943759,122.03,121.563
2022-05-01,360383.40147179074,27942.0,236006.26192422977,32732.297628781685,45796.18424638864,157477.78004905971,78528.48187517033,158299.0,152042.0,127.9281256,122.488,122.3
2022-06-01,359945.6732949025,24214.0,235253.21426258175,32565.9854912883,45735.87991450224,156951.34885679124,78301.86540579052,158057.0,152412.0,129.6196487,123.258,123.512
2022-07-01,363169.120805206,24459.0,237036.75264930836,32751.363485335947,46167.95113873651,158117.4380252356,78919.31462407246,158272.0,152980.0,129.5946314,123.352,123.397
2022-08-01,365077.8320186215,23584.0,237962.7354627352,32818.35962757016,46432.84732100519,158711.5285141601,79251.20694857535,158694.0,153332.0,129.7478077,124.031,123.728
2022-09-01,366695.5555197578,21115.0,238700.9882887382,32859.83536575544,46660.59893358249,159180.55398940027,79520.43429933793,158850.0,153682.0,130.2485933,124.607,124.154
2022-10-01,366365.2776774753,21101.0,239351.5776916516,32889.67526058593,46870.6151085006,159591.28732256487,79760.29036908654,158593.0,154006.0,130.8196031,124.987,124.623
2022-11-01,367058.6160456615,32667.0,240666.8122982532,33011.12678766113,47210.39355266249,160445.29195792982,80221.52034032338,158527.0,154296.0,130.9455675,125.258,124.744
2022-12-01,367915.6150598114,,242088.07057183376,33147.20893525307,47570.848256135374,161370.0133804453,80718.05719138845,159244.0,154535.0,,125.727,124.809
